Date,Close/Last,Volume,Open,High,Low
09/15/2025,$473.25,1148734,$471.47,$474.29,$468.99
09/12/2025,$471.31,1041423,$468.93,$472.98,$467.17
09/11/2025,$470.73,1623736,$463.85,$472.40,$462.99
09/10/2025,$463.87,1076857,$456.21,$464.38,$455.71
09/09/2025,$457.06,1008428,$457.61,$457.87,$452.42
09/08/2025,$459.11,1477595,$462.925,$462.925,$452.765
09/05/2025,$463.90,1465197,$456.765,$463.98,$456.765
09/04/2025,$456.85,1449229,$450.96,$457.17,$449.50
09/03/2025,$449.06,1541829,$451.07,$452.00,$446.69
09/02/2025,$452.50,1645554,$453.80,$455.77,$447.5901
08/29/2025,$455.63,1373187,$457.52,$459.90,$454.875
08/28/2025,$456.18,1386030,$453.87,$456.55,$450.36
08/27/2025,$454.47,1294214,$456.87,$459.47,$454.00
08/26/2025,$455.46,2051502,$450.52,$456.37,$447.00
08/25/2025,$447.72,985189,$447.07,$448.75,$445.10
08/22/2025,$446.20,1890334,$449.99,$452.56,$444.8601
08/21/2025,$447.20,1026288,$444.99,$448.49,$444.70
08/20/2025,$446.00,1282792,$440.14,$447.08,$440.14
08/19/2025,$441.10,1248122,$439.86,$444.50,$438.60
08/18/2025,$440.64,1154395,$440.55,$443.77,$439.12
08/15/2025,$437.56,1501663,$437.84,$441.425,$436.46
08/14/2025,$437.32,1733619,$436.04,$443.90,$434.84
08/13/2025,$442.57,1890577,$432.52,$443.45,$431.42
08/12/2025,$431.56,1493389,$425.92,$431.59,$425.00
08/11/2025,$426.26,1462070,$426.00,$427.82,$424.12
08/08/2025,$425.63,1478047,$431.19,$433.59,$423.91
08/07/2025,$430.75,1490332,$430.43,$434.85,$428.05
08/06/2025,$434.85,2032345,$427.765,$436.62,$427.6601
08/05/2025,$428.24,1643922,$423.33,$430.07,$421.86
08/04/2025,$423.70,1548178,$420.00,$424.60,$419.00
08/01/2025,$421.01,2006314,$420.76,$423.96,$417.00
07/31/2025,$420.98,2178023,$417.13,$422.5847,$412.5501
07/30/2025,$418.68,1632102,$420.13,$422.80,$417.15
07/29/2025,$420.13,2428781,$422.74,$423.65,$417.35
07/28/2025,$421.34,2423723,$425.90,$428.86,$421.17
07/25/2025,$421.17,2461751,$421.54,$425.67,$418.51
07/24/2025,$420.55,3083942,$421.00,$426.8838,$420.13
07/23/2025,$419.39,4578552,$413.755,$423.37,$411.00
07/22/2025,$410.74,8886507,$422.75,$437.45,$410.11
07/21/2025,$460.53,1577788,$464.64,$467.36,$460.53
07/18/2025,$463.96,1845269,$469.22,$471.21,$460.97
07/17/2025,$469.20,926150,$470.50,$474.40,$467.71
07/16/2025,$471.47,935241,$469.67,$472.60,$466.4106
07/15/2025,$470.12,1039511,$473.29,$473.94,$468.51
07/14/2025,$473.57,1488005,$470.00,$474.76,$468.00
07/11/2025,$467.51,1209186,$464.75,$468.21,$461.82
07/10/2025,$464.31,1255293,$458.68,$466.48,$456.00
07/09/2025,$463.06,892696,$465.38,$465.9855,$460.205
07/08/2025,$463.01,1242958,$464.20,$466.6236,$460.65
07/07/2025,$469.06,1224120,$464.50,$470.5499,$461.37
07/03/2025,$462.52,707859,$463.71,$465.35,$460.97
07/02/2025,$462.55,1127591,$466.00,$466.925,$458.61
07/01/2025,$465.94,1242775,$463.00,$469.44,$460.00
06/30/2025,$463.14,1205616,$459.45,$463.82,$457.875
06/27/2025,$458.59,1996362,$455.64,$459.18,$451.46
