Date,Close/Last,Volume,Open,High,Low
12/15/2025,$589.76,3968606,$602.53,$604.15,$587.89
12/12/2025,$597.89,4581053,$626.00,$627.50,$595.78
12/11/2025,$625.61,2779489,$610.45,$626.81,$604.2583
12/10/2025,$615.35,2797893,$600.13,$617.23,$598.69
12/09/2025,$594.36,1755275,$593.05,$599.99,$592.23
12/08/2025,$596.50,1822521,$604.655,$604.85,$591.93
12/05/2025,$603.17,2177278,$604.00,$607.00,$597.7382
12/04/2025,$599.15,2313594,$590.18,$602.72,$587.0001
12/03/2025,$591.49,2545695,$581.40,$593.24,$562.21
12/02/2025,$582.47,2749464,$571.33,$585.5599,$569.06
12/01/2025,$568.06,1764470,$570.41,$575.59,$567.00
11/28/2025,$575.76,1019499,$573.79,$577.36,$572.40
11/26/2025,$573.73,1995114,$566.61,$574.88,$566.02
11/25/2025,$566.61,3105486,$564.59,$567.14,$547.55
11/24/2025,$559.60,4653463,$552.13,$565.74,$550.6701
11/21/2025,$550.43,2921913,$545.82,$554.99,$537.08
11/20/2025,$546.13,3195043,$565.95,$568.865,$541.00
11/19/2025,$553.11,1880907,$550.00,$560.91,$547.635
11/18/2025,$546.88,1918917,$543.35,$551.57,$538.05
11/17/2025,$552.05,1941133,$552.585,$561.59,$547.57
11/14/2025,$554.03,2764743,$548.96,$558.31,$541.00
11/13/2025,$553.55,3458688,$572.77,$576.8199,$544.63
11/12/2025,$573.02,2645380,$570.50,$581.27,$570.50
11/11/2025,$567.93,1517433,$568.72,$570.45,$560.26
11/10/2025,$570.85,1830279,$570.00,$574.18,$561.51
11/07/2025,$563.10,2320052,$563.55,$565.575,$550.33
11/06/2025,$569.78,2246131,$573.20,$583.99,$564.23
11/05/2025,$569.15,2701295,$551.94,$574.01,$550.355
11/04/2025,$547.58,3440740,$565.00,$566.50,$545.20
11/03/2025,$570.59,2439751,$575.93,$576.22,$565.39
10/31/2025,$577.26,2974760,$584.03,$587.05,$571.3501
10/30/2025,$583.15,2574806,$577.885,$593.77,$575.77
10/29/2025,$585.49,6948546,$558.18,$596.21,$558.00
10/28/2025,$524.47,2775399,$525.96,$530.29,$521.6744
10/27/2025,$527.07,2493765,$527.05,$529.472,$521.43
10/24/2025,$522.73,2392328,$522.86,$527.23,$521.0201
10/23/2025,$520.50,2619367,$518.33,$522.89,$513.01
10/22/2025,$513.91,4149408,$525.73,$525.80,$510.21
10/21/2025,$524.65,2259080,$525.07,$533.38,$522.04
10/20/2025,$531.18,2170839,$529.56,$534.20,$526.94
10/17/2025,$527.08,2814681,$537.375,$542.21,$526.97
10/16/2025,$540.96,3463082,$538.06,$544.9899,$534.70
10/15/2025,$534.05,3447104,$534.20,$538.449,$527.2109
10/14/2025,$527.47,5459830,$500.58,$531.56,$499.01
10/13/2025,$504.76,2618593,$502.15,$506.38,$495.45
10/10/2025,$491.30,3889116,$503.115,$511.50,$491.30
10/09/2025,$500.36,3114119,$504.06,$506.53,$497.14
10/08/2025,$502.12,3959416,$490.99,$509.4799,$489.34
10/07/2025,$486.71,2135728,$497.93,$498.376,$483.545
10/06/2025,$495.38,2629156,$500.42,$505.589,$493.04
10/03/2025,$497.85,2996868,$493.25,$504.48,$492.525
10/02/2025,$490.57,2648753,$486.86,$495.98,$484.19
10/01/2025,$480.82,2964858,$474.01,$483.93,$471.14
09/30/2025,$477.15,2315264,$471.62,$477.44,$470.24
09/29/2025,$471.61,2892237,$468.08,$472.49,$467.46
09/26/2025,$465.76,2329149,$465.48,$468.45,$462.38
09/25/2025,$463.72,2979229,$464.71,$468.00,$459.575
09/24/2025,$469.79,2776892,$472.70,$476.52,$468.6261
09/23/2025,$471.26,3856637,$473.26,$485.3375,$468.19
09/22/2025,$472.10,3179951,$467.31,$473.24,$459.6116
09/19/2025,$466.54,5069345,$470.26,$472.12,$462.71
09/18/2025,$466.96,4331863,$450.96,$467.71,$448.865
09/17/2025,$450.66,4512193,$445.00,$452.34,$443.00
09/16/2025,$440.67,2366493,$436.13,$440.80,$434.28
09/15/2025,$435.94,2255875,$433.83,$438.75,$430.61
09/12/2025,$431.52,2341766,$429.06,$432.61,$427.75
09/11/2025,$431.38,2738072,$423.92,$435.79,$423.32
09/10/2025,$422.91,2221280,$419.82,$426.50,$419.50
09/09/2025,$418.09,1710703,$423.16,$423.55,$416.44
09/08/2025,$422.78,1876960,$422.65,$423.91,$416.78
09/05/2025,$423.08,1843342,$420.835,$424.8999,$417.91
09/04/2025,$420.22,1634609,$415.81,$420.79,$414.2875
09/03/2025,$415.12,1496741,$418.13,$418.13,$411.37
09/02/2025,$416.05,2329944,$413.91,$417.205,$410.515
08/29/2025,$419.04,3673787,$425.41,$428.10,$414.37
08/28/2025,$434.91,1651718,$434.91,$435.98,$432.63
08/27/2025,$432.67,1971269,$429.73,$435.06,$428.95
08/26/2025,$431.26,2792215,$431.40,$432.185,$427.24
08/25/2025,$432.30,1858079,$435.00,$436.8993,$432.17
08/22/2025,$435.67,3785096,$421.61,$437.84,$420.05
08/21/2025,$417.89,2504344,$419.93,$420.58,$414.16
08/20/2025,$420.59,4060195,$414.80,$421.92,$412.05
08/19/2025,$416.09,3543629,$419.31,$421.88,$414.06
08/18/2025,$412.64,3185165,$407.00,$413.14,$405.46
08/15/2025,$407.79,3107741,$415.72,$416.555,$407.10
08/14/2025,$417.50,3676023,$409.30,$419.24,$407.00
08/13/2025,$413.70,4403194,$415.18,$415.54,$410.54
08/12/2025,$412.71,2765814,$411.00,$418.19,$409.64
08/11/2025,$408.54,3416162,$416.98,$418.29,$406.80
08/08/2025,$416.52,2965513,$420.52,$421.8999,$415.76
08/07/2025,$417.12,4261088,$426.84,$427.33,$409.96
08/06/2025,$427.72,2630801,$433.34,$434.71,$425.54
08/05/2025,$434.23,4329916,$427.65,$439.74,$426.57
08/04/2025,$433.70,4059537,$430.86,$436.8916,$429.99
08/01/2025,$428.69,4027733,$426.97,$430.86,$421.29
07/31/2025,$438.02,4116363,$434.13,$441.15,$433.68
